order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD445480,ID4520380492,2019-02-21,Thompson,"[('Universe Note', 2), ('iStream', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",16120,58.45,-37.8083198,144.9555354,10,14566.45,Summer,False,0.8884,poor quality no good,False
ORD469583,ID2291073957,2019-04-04,Nickolson,"[('Lucent 330S', 2), ('iStream', 2)]",2760,53.76,-37.8081719,144.9688582,25,2123.76,Autumn,False,1.1619,one star the camera does not work at all.,False
ORD210683,ID0571731118,2019-09-09,Thompson,"[('pearTV', 2), ('Olivia x460', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",28470,82.37,-37.8243506,144.9438143,10,25705.37,Spring,False,1.331,five stars all perfect!,True
ORD301875,ID1224854756,2019-10-10,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",23450,86.17,-37.8135389,144.9403554,10,21191.17,Spring,True,0.5982,"phone didn't even work ,waste of $500 the phone wouldn't even turn on !! and was trashed on exterior !!! worst phone ever bought",False
ORD096032,ID0202498972,2019-03-05,Thompson,"[('pearTV', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",15705,71.5,-37.8008906,144.9194911,15,13420.75,Autumn,False,2.7574,works perfect,True
ORD463988,ID2189145397,2019-11-19,Thompson,"[('iStream', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",2240,103.75,-37.8155766,144.9582817,15,2007.75,Spring,True,1.0377,"best phone best phone ever!! way better than the universe and alcons. super fast, battery lasts, and just overall amazing.",True
ORD475726,ID4283908154,2019-02-10,Bakers,"[('iStream', 2), ('pearTV', 2), ('Alcon 10', 2), ('Toshika 750', 1)]",35140,86.09,-37.8100606,144.99600269999996,10,31712.09,Summer,True,0.0682,love it. love it. high quality everything but cheaper then the low end one at the att store. easy data transfer from olivia switch.,True
ORD402003,ID3191033049,2019-02-22,Nickolson,"[('Thunder line', 1), ('Olivia x460', 2), ('pearTV', 2)]",17250,58.3,-37.8111233,144.96912890000004,0,17308.3,Summer,False,0.8326,stolen goods verizon would not allow this phone to be activated on their network as it was stolen and never fully paid for by a previous customer. 16 year old christmas disappointment. recommended to digico that their 3rd party vendors need to be double checked.,False
ORD028732,ID0301544535,2019-01-05,Thompson,"[('pearTV', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",8765,73.57,-37.8197253,144.9514006,10,7962.07,Summer,False,0.8726,olivia universe note 8 i absolutely love it,True
ORD431664,ID1449295043,2019-06-06,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1), ('Universe Note', 1)]",9950,75.76,-37.8157301,144.9791528,15,8533.26,Winter,True,0.9026,"easy to use. get what you pay for. simple phone, good for everyday use.",True
ORD034446,ID0123087006,2019-09-28,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('iAssist Line', 1), ('Olivia x460', 2)]",9315,102.8,-37.8142786,144.95550480000003,15,8020.55,Spring,True,0.7631,doesn't it come with a pen??? where's my pen??? easiest set up and transfer ever. love the phone. just thought it came with the scribble gadget,True
ORD304309,ID6207245783,2019-08-21,Nickolson,"[('iStream', 1), ('Lucent 330S', 2), ('iAssist Line', 2)]",7060,62.82,-37.8094804,144.9744559,5,6769.82,Winter,True,1.1025,disappointed had it for awhile now and i thought this would be a good product. instead it takes too long to charge and then the battery drain pretty fast. screen was crack even though there was no physical harm done to it. disappointed.,False
ORD114577,ID2699015965,2019-04-08,Bakers,"[('iStream', 1), ('Lucent 330S', 2)]",2610,80.31,-37.8016723,144.98492109999995,25,2037.81,Autumn,True,1.2965,"good phone for my daughter good phone for my daughter, she likes it a lot and we've had no problems. did have to buy an sd card for more storage.",True
ORD229134,ID0588198721,2019-10-24,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",17720,76.25,-37.8121368,144.9739924,0,17796.25,Spring,False,0.8182,battery life is excellent ship on time. what i expected.,True
ORD464640,ID6167254955,2019-08-13,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Universe Note', 2)]",12120,73.72,-37.81663320000001,144.97003569999995,10,10981.72,Winter,True,0.2225,"i love it very lovely phone, just like new one",True
ORD411461,ID6167413274,2019-03-25,Nickolson,"[('iStream', 1), ('Olivia x460', 1)]",1375,66.45,-37.8151881,144.96031619999997,10,1303.95,Autumn,False,0.8963,"what i ordered is what i got i was sceptical of this purchased, but so far the phone is working pretty good. what i ordered is what i got. can't complain.... yet.",True
ORD180829,ID0245493797,2019-07-26,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130,81.73,-37.8019436,144.95971,15,16342.23,Winter,True,1.6317,"no headphones and not fast charger. its a excellent product. i love my phone, but the headphones and the fast charger are not included in the box...",True
ORD420213,ID1492410192,2019-09-10,Thompson,"[('Thunder line', 1), ('Universe Note', 1)]",5630,109.34,-37.802562,144.9637171,10,5176.34,Spring,True,1.8468,"a little dark but i love this phone! i've been a fan of asus phones for a while now. love the size, presentation, camera, memory, onboard storage, i can keep going! worth lots more than the price! only con i've seen is that the base brightness is looow.",True
ORD363021,ID0243097197,2019-03-07,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1)]",13270,63.24,-37.82163970000001,144.9676845,15,11342.74,Autumn,False,0.3766,its a good phone.... but... it's a good phone but i realize that when i take pics sometimes it comes out all white,True
ORD275994,ID1463620834,2019-08-08,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820,65.64,-37.8186836,144.9996685,5,6544.64,Winter,False,1.0428,"nothing negative about this phone i was bummed after reading negative reviews that this unlocked phone had no wifi calling or mobile hot spot. i just figured i'll adapt, but then after set up i noticed i do have both mobile hot spot and wifi calling! maybe it depends on your carrier.",True
ORD090682,ID1521014626,2019-07-20,Bakers,"[('Toshika 750', 1), ('pearTV', 2), ('iAssist Line', 1)]",19165,65.83,-37.80186679999999,144.9928485,25,14439.58,Winter,False,0.9289,"it should have a phisical fingerprint sensor in the back there's a lot of work to do with the fingerprint sensor but everything else is good, the screen is better that i thought i love it, thanks",True
ORD499899,ID1492410186,2019-02-28,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770,80.87,-37.8046228,144.9633154,10,7973.87,Summer,False,1.6492,five stars iam happy,True
ORD043442,ID4162427918,2019-02-27,Nickolson,"[('Universe Note', 1), ('iStream', 2)]",3750,65.19,-37.8197255,144.97032980000003,0,3815.19,Summer,False,0.1433,"best phone on the market! my favorite feature is the mst technology in olivia pay. it makes olivia pay work at locations that tap to pay normally wouldn't work. everytime i use it, it blows people's minds.",True
ORD182883,ID0781085326,2019-12-17,Bakers,"[('Olivia x460', 2), ('iStream', 1)]",2600,109.68,-37.8231974,145.01429919999995,5,2579.68,Summer,True,2.2296,best phone ever!!! i like it best purchase i’ve made!!! 😁,True
ORD013178,ID0287630676,2019-12-26,Thompson,"[('iStream', 1), ('Thunder line', 2)]",4510,30.86,-37.8036348,144.94589950000002,10,4089.86,Summer,False,1.0114,worst phone i've ever had worst phone i've ever had. first of all verizon never got me a $100 rebate.: after 3 hours on the phone i gave up. every time i re-boot the phone the bluetooth is off. never buying again.,False
ORD138579,ID6167191694,2019-10-05,Thompson,"[('pearTV', 1), ('Thunder line', 1)]",8490,102.54,-37.8188099,144.95490680000003,5,8168.04,Spring,True,0.9704,great buy awesome phone every feature but fingerprint,True
ORD141379,ID0846546192,2019-02-19,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Candle Inferno', 1)]",5110,70.23,-37.81994279999999,144.96865469999997,10,4669.23,Summer,True,0.1695,"hate it hate this phone. got it thru twinkle. wish i would have kept my note 4. bixby is annoying, google isn't working, keyboard works half the time. don't waste your money. i wish i hadn't.",False
ORD408549,ID3222703072,2019-08-28,Thompson,"[('Lucent 330S', 2), ('iStream', 1)]",2610,79.85,-37.80164370000001,144.9431475,15,2298.35,Winter,True,1.2753,five stars best phone to date not sure how this can be topped,True
ORD171740,ID0041675727,2019-05-23,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2), ('iAssist Line', 2)]",12210,76.18,-37.8218255,144.97493590000005,5,11675.68,Autumn,True,0.5946,"for the price, this phone is ridiculous for the price, this phone is ridiculous. works fine, screen is pretty big, picture is pretty clear, and the battery genuinely lasts a week. i don't see why anyone would buy a ""middle of the road"" android phone. this is just too good for the price.",True
ORD182156,ID0233314797,2019-11-02,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('iAssist Line', 2), ('pearTV', 1)]",20110,83.27,-37.8043872,144.97634319999997,0,20193.27,Spring,False,1.6906,best product very good product,True
ORD465410,ID6167359490,2019-08-26,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,50.91,-37.8123779,144.97367659999995,10,1927.41,Winter,False,0.7814,i needed this for my two six year olds to be able to use during our drive to disney. you are unable to get most apps that are offered on itunes and android market so i returned.,False
ORD453233,ID0579486531,2019-09-25,Thompson,"[('iStream', 2), ('Universe Note', 1), ('Thunder line', 2)]",8110,100.83,-37.8171479,144.9513388,25,6183.33,Spring,True,0.6238,five stars perfect,True
ORD050304,ID6167417901,2019-06-09,Thompson,"[('Alcon 10', 1), ('pearTV', 1)]",15260,60.75,-37.81723770000001,144.9532366,0,15320.75,Winter,True,0.7432,"the “certified refurbished” phone did not work. it continued ... the “certified refurbished” phone did not work. it continued to power off, even with a fully charged battery. product returned and seller issued my refund promptly",False
ORD120638,ID0781155573,2019-08-29,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('iAssist Line', 2), ('Universe Note', 2)]",18130,52.87,-37.80068350000001,144.9431734,5,17276.37,Winter,False,1.3779,"one star iam very dissapointed with this device. only windows phone 8,",False
ORD185091,ID0282852908,2019-09-14,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680,107.27,-37.7999889,145.0093859,5,3603.27,Spring,True,1.6705,great phone! works great...i have straight talk/at&t,True
ORD200332,ID2975544030,2019-08-24,Bakers,"[('Thunder line', 1), ('Toshika 750', 2), ('Universe Note', 2)]",17720,45.46,-37.8117298,144.9910722,10,15993.46,Winter,False,0.4136,don't buy this phone this phone is obsolete. verizon won't activate this phone.,False
ORD093463,ID4883391027,2019-05-10,Bakers,"[('Alcon 10', 1), ('iStream', 2), ('Toshika 750', 2)]",17890,54.88,-37.8195648,145.01410019999997,5,17050.38,Autumn,False,1.9717,the phone was advertised as unlocked and it is actually ... the phone was advertised as unlocked and it is actually locked. the phone being locked is of no use to me. please assist,False
ORD141785,ID6231506302,2019-03-28,Nickolson,"[('iStream', 2), ('Olivia x460', 2)]",2750,64.94,-37.8244434,144.9702946,10,2539.94,Autumn,False,0.6543,good my wife loves it. she is not technically savey but it suits her purposes.,True
ORD260385,ID4326568607,2019-06-12,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320,78.24,-37.8087783,144.97044250000005,10,3066.24,Winter,True,1.0956,four stars very good device,True
ORD287402,ID0578058138,2019-05-31,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('pearTV', 1), ('Candle Inferno', 2)]",18300,82.25,-37.8246718,144.9456712,25,13807.25,Autumn,True,1.3413,best phone ever love it,True
ORD055262,ID1277988785,2019-01-19,Bakers,"[('pearTV', 1), ('iAssist Line', 2), ('Alcon 10', 2)]",28660,80.71,-37.8136398,145.0119015,25,21575.71,Summer,False,1.5211,"function at its best don't know much about the data phones out there but this specific phone is setting me me up for excellence. i must be frank though, i might be a little prefixed for this phone, i am an xbox fan! seamless transition from phone to xbox. well done xp; grateful ms bought them out.",True
ORD070527,ID2237633849,2019-07-31,Bakers,"[('iStream', 2), ('Lucent 330S', 1), ('Alcon 10', 1), ('Universe Note', 2)]",17380,76.3,-37.8089457,144.9848101,0,17456.3,Winter,True,0.924,perfect object arrived in italy in 4 days is unlocked works great aesthetically perfect only a mark above the front frame but phone comparable to the new 100% original i'm happy with this purchase thanks 😀,True
ORD404504,ID0598033519,2019-04-16,Nickolson,"[('Olivia x460', 1), ('Universe Note', 2), ('Thunder line', 2)]",12485,49.21,-37.8141191,144.96637769999995,10,11285.71,Autumn,False,0.5711,"full of other storage i got the phone but it was full of “other” data and i can’t even download anything, is there a way to fix that? i’ve reset the phone 4 times now",False
ORD130460,ID1466671807,2019-02-06,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 2)]",5680,84.1,-37.8239154,144.9299158,10,5196.1,Summer,False,1.9599,"works with a google fi works with google fi as of 06/16/19, not sure about continued support but worked and activated on that day. great phone for the price. wish it was a bit faster but hey...",True
ORD410937,ID2776391629,2019-11-26,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 2), ('pearTV', 1), ('iStream', 1)]",11370,87.78,-37.810933,144.96323569999996,25,8615.28,Spring,True,1.0178,"received blacklisted phone i received a phone that has been blacklisted, i.e., a stolen phone. i'm unable to use it due to the bad imei #. i have requested a refund, hoping i will get one or this was just money down the drain.",False
ORD308824,ID1271016019,2019-06-24,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,65.01,-37.8159503,144.9394896,25,5885.01,Winter,False,0.7598,so far so good. so far so good.,True
ORD122882,ID4283908168,2019-05-31,Bakers,"[('Thunder line', 2), ('Olivia x460', 1)]",5585,80.13,-37.810639,145.00152780000005,5,5385.88,Autumn,True,0.5583,ok i think have not had very long.,True
ORD101425,ID5856680721,2019-03-10,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Alcon 10', 1), ('iAssist Line', 1)]",16355,63.5,-37.81803920000001,144.9669178,10,14783.0,Autumn,False,0.2397,"awesome phone ! -great flip phone, good size, comfortable grip, rugged and strong, specially in my case, that drop it every now and them and splash resistant. great seller, very fast delivered.",True
ORD035121,ID0589747750,2019-12-06,Thompson,"[('Thunder line', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",9080,75.94,-37.8213485,144.95376130000002,15,7793.94,Summer,False,1.1309,high quality excellent,True
ORD445381,ID1449431238,2019-02-21,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Toshika 750', 1)]",12130,72.37,-37.8142993,144.974385,15,10382.87,Summer,False,0.6398,"i like it, it work good thank i like it , it work good thank you",True
ORD327992,ID6197209884,2019-12-07,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('pearTV', 2), ('Thunder line', 1)]",21570,103.0,-37.8149675,144.92752109999995,10,19516.0,Summer,True,1.7379,great phone at a great value. awesome phone. i love everything about it.,True
ORD010551,ID4324937348,2019-05-13,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",18910,92.24,-37.7771027,144.9604627,10,17111.24,Autumn,True,4.1312,still a great phone... with this phone i can change my own battery. keep your alcon crap! this oldie is still a goody!,True
ORD433248,ID4157118490,2019-10-11,Bakers,"[('iStream', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",13550,78.16,-37.8183154,144.9968188,15,11595.66,Spring,False,0.9365,love it!  so do the grandkids!!,True
ORD155932,ID3106294935,2019-03-10,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Universe Note', 1)]",8080,67.17,-37.806442,144.93223490000003,0,8147.17,Autumn,False,1.4775,"five stars phone works perfectly thus far, no issues at all.",True
ORD020334,ID1132069644,2019-11-06,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1)]",5680,98.16,-37.8147142,144.94490159999995,25,4358.16,Spring,True,0.2966,five stars great phone. so far so good.,True
ORD005032,ID0250933638,2019-06-15,Bakers,"[('Lucent 330S', 2), ('Thunder line', 2), ('Olivia x460', 1), ('pearTV', 2)]",20665,83.7,-37.8234379,145.00681640000005,10,18682.2,Winter,True,1.8102,"best company to buy from mango wireless for this phone, best company to buy from mango wireless.just tried another vendor and phone came with glitches. i have purchased many of these phones. (wife finds a way to break them.) best phone i've ever owned",True
ORD446788,ID6167489445,2019-10-02,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",12090,89.18,-37.8130001,144.95994419999997,5,11574.68,Spring,True,1.0496,probably bad luck well unfortunately i had to send the phone to repair seems like the touch screen stop working.,False
ORD374245,ID0589306701,2019-11-21,Nickolson,"[('iAssist Line', 2), ('iStream', 1), ('Lucent 330S', 2)]",7060,78.24,-37.8124985,144.97290880000003,5,6785.24,Spring,False,0.7401,xp 7 works well and worth the price.,True
ORD199165,ID5002595128,2019-10-09,Thompson,"[('iStream', 2), ('Lucent 330S', 1), ('Alcon 10', 1)]",10480,84.39,-37.8119843,144.9533495,15,8992.39,Spring,True,0.5576,"unhappy this has been giving trouble from the beginning. i gave it as a gift and i am disappointed. it froze all the time, the sd card is pointless and needs a reboot every week.",False
ORD153313,ID1496246606,2019-03-21,Nickolson,"[('Thunder line', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",8950,53.74,-37.8271233,144.98511609999997,0,9003.74,Autumn,False,1.6657,"bad the phone was advertised as ""unlocked"" i took the phone to my service provider and they could not connect the phone to my service because they said the phone is not unlocked!!!",False
ORD013953,ID0781137278,2019-10-18,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",20050,62.44,-37.8029384,144.9483515,15,17104.94,Spring,False,1.0895,"not really unlocked! a nice device for sure but as others have said this is not truly an unlocked phone, it is set up for at&t. also the battery drains very quickly, possible due to all the bloatware pre-installed. sending back to digico.",False
ORD020035,ID0128891277,2019-05-10,Bakers,"[('Olivia x460', 1), ('iStream', 1), ('pearTV', 2)]",13995,67.19,-37.8014528,145.00688259999995,5,13362.44,Autumn,False,1.398,"love everything about the phone love everything about the phone, except the fact that i have needed to get 3(!) device replacements for parts failing on the phone under warranty.",True
ORD186370,ID0560989610,2019-03-28,Thompson,"[('iStream', 1), ('iAssist Line', 2)]",4600,78.86,-37.821023,144.947451,0,4678.86,Autumn,True,0.9301,"reasonable phone at a reasonable price i ordered a black one but instead i got a blue one. by time i noticed it was too late to return it. sometimes when i am on calls the person on the other line has occasional difficulty hearing me. apart from those 2 things, its a great phone.",True
ORD180577,ID0030942261,2019-11-16,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('iStream', 1), ('Lucent 330S', 2)]",7830,72.49,-37.8084721,144.94856289999996,15,6727.99,Spring,False,0.4858,don't buy a at&t service provider one..no service love it! definitely worth the money! just wish i would've bought a complete unlocked one.,True
ORD024763,ID0144720305,2019-08-05,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2)]",9070,78.1,-37.8198263,144.95554330000004,5,8694.6,Winter,True,1.0906,i absolutely love my s8 plus i absolutely love my s8 plus. it is different fromthe s7 but in a good way. it took me a minute to learn everything. i am not use to the finger print reader being near the camera.,True
ORD219603,ID0443279898,2019-01-08,Bakers,"[('iAssist Line', 2), ('iStream', 2), ('Universe Note', 1)]",8200,74.57,-37.8154247,144.99154030000003,5,7864.57,Summer,True,0.686,"what should i do to return it. i need to return it because it's not a unlocked phone. i bought it for unlocked phone,but it's not.",False
ORD402007,ID0777775583,2019-03-15,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,65.75,-37.805233,144.9506585,0,20425.75,Autumn,False,0.8863,five stars all ok,True
ORD107093,ID2699709064,2019-11-08,Nickolson,"[('Olivia x460', 1), ('pearTV', 1), ('Universe Note', 1), ('Thunder line', 2)]",15345,85.12,-37.8156369,144.9657342,5,14662.87,Spring,True,0.4702,may not be unlocked for real. the phone keeps telling me there is no sim card / tray inserted but it is.,False
ORD362238,ID1132014853,2019-08-15,Thompson,"[('iStream', 1), ('pearTV', 2)]",12770,62.47,-37.8152706,144.9450919,25,9639.97,Winter,False,0.3374,"how to operate the phone i feel i got a good value for the money spent. although, this is my first alcon and i need to learn how to use it.",True
ORD050574,ID2189377524,2019-05-01,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Universe Note', 1)]",23810,79.94,-37.8082425,144.976149,15,20318.44,Autumn,True,1.2902,i had gotten this primarily to watch movies and run some basic internet programs. i have been very pleased to date with the speed of the processor and picture quality.,True
ORD377349,ID0091971130,2019-02-14,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",9130,88.29,-37.8158864,144.9461111,15,7848.79,Summer,True,0.3675,love it! love love love this new version. i had the g5 and needed to upgrade. this phone is definitely larger but i love it. i would recommend!,True
ORD468253,ID4655086237,2019-10-04,Thompson,"[('Olivia x460', 1), ('Thunder line', 1)]",3405,97.79,-37.8106436,144.9458042,10,3162.29,Spring,True,0.2518,couldn't be happier! phone works great even though i'm here in costa rica. best phone i've had in years!,True
ORD228451,ID0207085354,2019-04-02,Bakers,"[('Thunder line', 1), ('Lucent 330S', 2), ('Alcon 10', 1), ('Universe Note', 2)]",20490,81.96,-37.814042,145.01459450000004,5,19547.46,Autumn,True,1.7614,best best,True
ORD145939,ID4419686652,2019-09-09,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910,69.19,-37.8031484,144.9620726,0,5979.19,Spring,False,1.6927,not so good for the price i dislike the item because is not all what expected.,False
ORD417662,ID3222703086,2019-04-23,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iAssist Line', 1)]",6905,64.68,-37.8021485,144.9442805,0,6969.68,Autumn,True,1.197,"don't waste your money from the moment i started to use this phone, it has been one frustration after another. all it does is freeze! i try to open the preinstalled apps and as soon as one opens, it just closes. i haven't been able to make one phone call successfully. i guess i got exactly what i paid for. this is simply frustrating.",False
ORD218253,ID0370749847,2019-07-26,Bakers,"[('Toshika 750', 2), ('iAssist Line', 2), ('iStream', 1)]",13240,64.48,-37.8130736,144.9858413,10,11980.48,Winter,False,0.8941,great phone battery could last longer but everything else is tip top,True
ORD237140,ID2302923319,2019-06-02,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('Alcon 10', 2)]",22650,62.77,-37.814871200000006,144.9647874,10,20447.77,Winter,False,0.5893,"overall great phone and happy purchase love the design, screen, performance, battery isnt very good ( not for me at least ) if you always have your phone in hand battery dies pretty steadily. camera let me down most of all. had a huawei 8x honor and it's camera blew this one out of the water",True
ORD363073,ID0207085532,2019-04-07,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1), ('pearTV', 2)]",18295,53.25,-37.810693,145.01109259999996,10,16518.75,Autumn,False,1.397,"never buy again i waste my money only last for a month it shut right down, dissatisfied",False
ORD149951,ID0260907259,2019-07-20,Bakers,"[('iStream', 1), ('Alcon 10', 2)]",18050,83.27,-37.8244094,145.0086985,15,15425.77,Winter,True,1.9941,"best phone i ever had phone runs really smooth, gorgeous screen, resolution, very good camera, battery life is pretty good, the only thing is the app store, not enough apps, and if you head droid before and love google stuff, the you have to improvise",True
ORD211338,ID2020813873,2019-02-03,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",10295,75.3,-37.8093125,144.9581717,5,9855.55,Summer,False,1.0456,four stars just good yesterday look good for the price.,True
ORD071908,ID5001030330,2019-11-03,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Universe Note', 1)]",29990,73.56,-37.8114653,144.9528619,10,27064.56,Spring,False,0.5269,good condition just had to get a new battery the phone was in good condition just had to get a new battery,True
